normalized_label,country_count,variable_count,countries,variables,examples
place of prenatal visit other private,1,7,Ruanda,s409ah | s409ah_1 | s409ah_2 | s409ah_3 | s409ah_4 | s409ah_5 | s409ah_6,place of prenatal visit: other private
place of prenatal visit other public,1,7,Ruanda,s409ac | s409ac_1 | s409ac_2 | s409ac_3 | s409ac_4 | s409ac_5 | s409ac_6,place of prenatal visit: other public
place of prenatal visit private doctor,1,7,Ruanda,s409ae | s409ae_1 | s409ae_2 | s409ae_3 | s409ae_4 | s409ae_5 | s409ae_6,place of prenatal visit: private doctor
place of prenatal visit private hospital,1,7,Ruanda,s409ad | s409ad_1 | s409ad_2 | s409ad_3 | s409ad_4 | s409ad_5 | s409ad_6,place of prenatal visit: private hospital
place of previous residence,1,37,Benin,sh09e | sh09e_01 | sh09e_02 | sh09e_03 | sh09e_04 | sh09e_05 | sh09e_06 | sh09e_07 | sh09e_08 | sh09e_09 | sh09e_10 | sh09e_11 | sh09e_12 | sh09e_13 | sh09e_14 | sh09e_15 | sh09e_16 | sh09e_17 | sh09e_18 | sh09e_19 | sh09e_20 | sh09e_21 | sh09e_22 | sh09e_23 | sh09e_24 | sh09e_25 | sh09e_26 | sh09e_27 | sh09e_28 | sh09e_29 | sh09e_30 | sh09e_31 | sh09e_32 | sh09e_33 | sh09e_34 | sh09e_35 | sh09e_36,place of previous residence
place of reference,1,2,Nigéria,a4262 | a4271,Place of reference
place of referral for problems with delivery,1,1,Gana,q537,place of referral for problems with delivery
place of registration,2,24,Malaui | Nigéria,a4367 | c3367 | n2287 | sh21 | sh21_01 | sh21_02 | sh21_03 | sh21_04 | sh21_05 | sh21_06 | sh21_07 | sh21_08 | sh21_09 | sh21_10 | sh21_11 | sh21_12 | sh21_13 | sh21_14 | sh21_15 | sh21_16 | sh21_17 | sh21_18 | sh21_19 | sh21_20,Place of registration | place of registration
place of residence,36,19,Angola | Benin | Burkina Faso | Burundi | Camarões | Chade | Comores | Congo (Brazzaville) | Congo (República Democrática) | Costa do Marfim | Eswatini (Suazilândia) | Etiópia | Gabão | Gana | Guiné | Gâmbia | Lesoto | Libéria | Madagascar | Malaui | Mali | Moçambique | Namíbia | Nigéria | Níger | Quênia | República Centro-Africana | Ruanda | Senegal | Serra Leoa | São Tomé e Príncipe | Tanzânia | Togo | Zimbábue | Zâmbia | África do Sul,hv026 | mv026 | mv134 | s119 | s710 | s710_1 | s710_2 | s710_3 | s710_4 | s710_5 | s710_6 | s710_7 | s710_8 | s710_9 | shlocal | shresid | stype | v026 | v134,NA - Place of residence | NA-Place of residence | Place of residence | [na] place of residence | na - place of residence | na- place of residence | na-place of residence | place of residence
place of residence by interviewer s observation only inconsistent with hv025,1,1,Gana,shlocal,place of residence (by interviewer's observation only  - inconsistent with hv025
place of residence during infancy,1,1,Benin,sm102,place of residence during infancy
place of residence during pregnancy,1,2,Nigéria,c3411 | n2301,Place of residence during pregnancy
place of residence in last 5 years,1,2,São Tomé e Príncipe,s107b | sm107b,place of residence in last 5 years
place of rsidence,1,1,Níger,s119,place of rsidence
place of sibling s death,31,43,Angola | Benin | Burkina Faso | Burundi | Camarões | Chade | Comores | Congo (Brazzaville) | Congo (República Democrática) | Costa do Marfim | Etiópia | Gabão | Guiné | Gâmbia | Lesoto | Libéria | Malaui | Mali | Moçambique | Namíbia | Nigéria | Níger | Quênia | Ruanda | Senegal | Serra Leoa | Tanzânia | Togo | Zimbábue | Zâmbia | África do Sul,mm13_01 | mm13_02 | mm13_03 | mm13_04 | mm13_05 | mm13_06 | mm13_07 | mm13_08 | mm13_09 | mm13_10 | mm13_11 | mm13_12 | mm13_13 | mm13_14 | mm13_15 | mm13_16 | mm13_17 | mm13_18 | mm13_19 | mm13_20 | mm13_21 | mm13_22 | mm13_23 | smm13_01 | smm13_02 | smm13_03 | smm13_04 | smm13_05 | smm13_06 | smm13_07 | smm13_08 | smm13_09 | smm13_10 | smm13_11 | smm13_12 | smm13_13 | smm13_14 | smm13_15 | smm13_16 | smm13_17 | smm13_18 | smm13_19 | smm13_20,na - place of sibling's death | na-place of sibling's death | place of sibling's death | place of sibling's death   -na
place of sterilization,2,2,Guiné | Zimbábue,s318 | sm318,place of sterilization
place of the rash,1,1,Gana,q524c,place of the rash
place of the sessions,1,1,Níger,sm214,place of the sessions
place of training,2,72,Mali | Níger,sh21b | sh21b_01 | sh21b_02 | sh21b_03 | sh21b_04 | sh21b_05 | sh21b_06 | sh21b_07 | sh21b_08 | sh21b_09 | sh21b_10 | sh21b_11 | sh21b_12 | sh21b_13 | sh21b_14 | sh21b_15 | sh21b_16 | sh21b_17 | sh21b_18 | sh21b_19 | sh21b_20 | sh21b_21 | sh21b_22 | sh21b_23 | sh21b_24 | sh21b_25 | sh21b_26 | sh21b_27 | sh21b_28 | sh21b_29 | sh21b_30 | sh21b_31 | sh21b_32 | sh21b_33 | sh21b_34 | sh21b_35 | sh21b_36 | sh21b_37 | sh21b_38 | sh21b_39 | sh21b_40 | sh21b_41 | sh2ba | sh2ba_01 | sh2ba_02 | sh2ba_03 | sh2ba_04 | sh2ba_05 | sh2ba_06 | sh2ba_07 | sh2ba_08 | sh2ba_09 | sh2ba_10 | sh2ba_11 | sh2ba_12 | sh2ba_13 | sh2ba_14 | sh2ba_15 | sh2ba_16 | sh2ba_17 | sh2ba_18 | sh2ba_19 | sh2ba_20 | sh2ba_21 | sh2ba_22 | sh2ba_23 | sh2ba_24 | sh2ba_25 | sh2ba_26 | sh2ba_27 | sh2ba_28 | sh2ba_29,Place of training | place of training
place of treatment,3,19,Burundi | Camarões | Senegal,s1210 | s591 | sh16 | sh16_01 | sh16_02 | sh16_03 | sh16_04 | sh16_05 | sh16_06 | sh16_07 | sh16_08 | sh16_09 | sh16_10 | sh16_11 | sh16_12 | sh16_13 | sh16_14 | sh16_15 | sh16_16,Place of treatment | place of treatment
place of treatment central hospital,1,14,Moçambique,s471a | s471a_1 | s471a_2 | s471a_3 | s471a_4 | s471a_5 | s471a_6 | s482a | s482a_1 | s482a_2 | s482a_3 | s482a_4 | s482a_5 | s482a_6,place of treatment: central hospital
place of treatment for the second time,1,44,Camarões,sh719 | sh719_01 | sh719_02 | sh719_03 | sh719_04 | sh719_05 | sh719_06 | sh719_07 | sh719_08 | sh719_09 | sh719_10 | sh719_11 | sh719_12 | sh719_13 | sh719_14 | sh719_15 | sh719_16 | sh719_17 | sh719_18 | sh719_19 | sh719_20 | sh719_21 | sh719_22 | sh719_23 | sh719_24 | sh719_25 | sh719_26 | sh719_27 | sh719_28 | sh719_29 | sh719_30 | sh719_31 | sh719_32 | sh719_33 | sh719_34 | sh719_35 | sh719_36 | sh719_37 | sh719_38 | sh719_39 | sh719_40 | sh719_41 | sh719_42 | sh719_43,place of treatment for the second time
place of treatment private clinic,2,21,Angola | Moçambique,s407i | s407i_1 | s407i_2 | s407i_3 | s407i_4 | s407i_5 | s407i_6 | s471h | s471h_1 | s471h_2 | s471h_3 | s471h_4 | s471h_5 | s471h_6 | s482h | s482h_1 | s482h_2 | s482h_3 | s482h_4 | s482h_5 | s482h_6,place of treatment - private clinic | place of treatment: private clinic
place of treatment private hospital,2,21,Angola | Moçambique,s407h | s407h_1 | s407h_2 | s407h_3 | s407h_4 | s407h_5 | s407h_6 | s471g | s471g_1 | s471g_2 | s471g_3 | s471g_4 | s471g_5 | s471g_6 | s482g | s482g_1 | s482g_2 | s482g_3 | s482g_4 | s482g_5 | s482g_6,place of treatment - private hospital | place of treatment: private hospital
place of treatment provincial hospital,1,14,Moçambique,s471b | s471b_1 | s471b_2 | s471b_3 | s471b_4 | s471b_5 | s471b_6 | s482b | s482b_1 | s482b_2 | s482b_3 | s482b_4 | s482b_5 | s482b_6,place of treatment: provincial hospital
place of treatment rural hospital,1,14,Moçambique,s471c | s471c_1 | s471c_2 | s471c_3 | s471c_4 | s471c_5 | s471c_6 | s482c | s482c_1 | s482c_2 | s482c_3 | s482c_4 | s482c_5 | s482c_6,place of treatment: rural hospital
place of work after marriage,4,1,Camarões | Chade | Lesoto | Senegal,w140,place of work after marriage | place of work after marriage - na
place of work before marriage,4,1,Camarões | Chade | Lesoto | Senegal,w135,place of work before marriage | place of work before marriage - na
place partner sought advice treatment for sti abpf ass b,1,1,Benin,sm653m,place partner sought advice/treatment for sti: abpf = ass. b
place partner sought advice treatment for sti community wor,1,1,Benin,sm653g,place partner sought advice/treatment for sti: community wor
place partner sought advice treatment for sti dispenser d,1,1,Benin,sm653h,"place partner sought advice/treatment for sti: dispenser (""d"
place partner sought advice treatment for sti family frie,1,1,Benin,sm653s,place partner sought advice/treatment for sti: family / frie
place partner sought advice treatment for sti field worker,1,1,Benin,sm653d,place partner sought advice/treatment for sti: field worker 
place partner sought advice treatment for sti fp clinic,1,1,Benin,sm653c,place partner sought advice/treatment for sti: fp clinic
place partner sought advice treatment for sti government he,1,1,Benin,sm653b,place partner sought advice/treatment for sti: government he
place partner sought advice treatment for sti government ho,1,1,Benin,sm653a,place partner sought advice/treatment for sti: government ho
place partner sought advice treatment for sti health worker,1,1,Benin,sm653f,place partner sought advice/treatment for sti: health worker
place partner sought advice treatment for sti ngo health wo,1,1,Benin,sm653o,place partner sought advice/treatment for sti: ngo health wo
place partner sought advice treatment for sti other,1,1,Benin,sm653x,place partner sought advice/treatment for sti: other
place partner sought advice treatment for sti other governm,1,1,Benin,sm653i,place partner sought advice/treatment for sti: other governm
place partner sought advice treatment for sti other private,1,1,Benin,sm653p,place partner sought advice/treatment for sti: other private
place partner sought advice treatment for sti pharmacy,1,1,Benin,sm653l,place partner sought advice/treatment for sti: pharmacy
place partner sought advice treatment for sti private docto,1,1,Benin,sm653n,place partner sought advice/treatment for sti: private docto
place partner sought advice treatment for sti private hospi,1,1,Benin,sm653j,place partner sought advice/treatment for sti: private hospi
place partner sought advice treatment for sti religious hos,1,1,Benin,sm653k,place partner sought advice/treatment for sti: religious hos
place partner sought advice treatment for sti shop,1,1,Benin,sm653q,place partner sought advice/treatment for sti: shop
place partner sought advice treatment for sti social center,1,1,Benin,sm653e,place partner sought advice/treatment for sti: social center
place partner sought advice treatment for sti traditional h,1,1,Benin,sm653r,place partner sought advice/treatment for sti: traditional h
place partner sought advice treatment for sti traveling sal,1,1,Benin,sm653t,place partner sought advice/treatment for sti: traveling sal
place partner took advice treatment abpf ass beninoise p,1,1,Benin,s860fm,place partner took advice/treatment: abpf = ass. beninoise p
place partner took advice treatment ambulant traders,1,1,Benin,s860ft,place partner took advice/treatment: ambulant traders
place partner took advice treatment community health worker,1,1,Benin,s860fg,place partner took advice/treatment: community health worker
place partner took advice treatment family friends,1,1,Benin,s860fs,place partner took advice/treatment: family / friends
place partner took advice treatment government fieldworker,1,1,Benin,s860fd,place partner took advice/treatment: government fieldworker
place partner took advice treatment government fp center,1,1,Benin,s860fc,place partner took advice/treatment: government fp center
place partner took advice treatment government health cente,1,1,Benin,s860fb,place partner took advice/treatment: government health cente
place partner took advice treatment government hospital,1,1,Benin,s860fa,place partner took advice/treatment: government hospital
place partner took advice treatment ngo health worker age,1,1,Benin,s860fo,"place partner took advice/treatment: ngo health worker (""age"
place partner took advice treatment other,1,1,Benin,s860fx,place partner took advice/treatment: other
place partner took advice treatment other private medical,1,1,Benin,s860fp,place partner took advice/treatment: other private medical
place partner took advice treatment other public,1,1,Benin,s860fi,place partner took advice/treatment: other public
place partner took advice treatment pharmacy,1,1,Benin,s860fl,place partner took advice/treatment: pharmacy
place partner took advice treatment private doctor cabine,1,1,Benin,s860fn,"place partner took advice/treatment: private doctor (""cabine"
place partner took advice treatment private hospital clin,1,1,Benin,s860fj,place partner took advice/treatment: private hospital / clin
place partner took advice treatment public health center,1,1,Benin,s860fe,"place partner took advice/treatment: public health center ("""
place partner took advice treatment public health worker,1,1,Benin,s860ff,"place partner took advice/treatment: public health worker ("""
place partner took advice treatment religious hospital,1,1,Benin,s860fk,place partner took advice/treatment: religious hospital
place partner took advice treatment shop boutique,1,1,Benin,s860fq,place partner took advice/treatment: shop / boutique
place partner took advice treatment traditional healer,1,1,Benin,s860fr,place partner took advice/treatment: traditional healer
place person stayed during fatal illness,1,1,Nigéria,a4402,Place person stayed during fatal illness
place postnatal check on child after home delivery,1,1,Gana,q456,place postnatal check on child after home delivery
place postnatal check on respondent after home delivery,1,1,Gana,q452,place postnatal check on respondent after home delivery
place purchased antimalaria medicine chemist drug store,1,1,Gana,s130i,place purchased antimalaria medicine: chemist/drug store
place purchased antimalaria medicine fieldworker chw,1,1,Gana,s130m,place purchased antimalaria medicine: fieldworker/chw
place purchased antimalaria medicine fieldworker community health worker,1,1,Gana,s130e,place purchased antimalaria medicine: fieldworker/community health worker
place purchased antimalaria medicine fpg ppag clinic,1,1,Gana,s130j,place purchased antimalaria medicine: fpg/ppag clinic
place purchased antimalaria medicine government health center,1,1,Gana,s130b,place purchased antimalaria medicine: government health center
place purchased antimalaria medicine government health post chips,1,1,Gana,s130c,place purchased antimalaria medicine: government health post/chips
place purchased antimalaria medicine government hospital,1,1,Gana,s130a,place purchased antimalaria medicine: government hospital
place purchased antimalaria medicine itinerant drug seller,1,1,Gana,s130r,place purchased antimalaria medicine: itinerant drug seller
place purchased antimalaria medicine market,1,1,Gana,s130q,place purchased antimalaria medicine: market
place purchased antimalaria medicine mobile clinic,1,2,Gana,s130d | s130l,place purchased antimalaria medicine: mobile clinic
place purchased antimalaria medicine other,1,1,Gana,s130x,place purchased antimalaria medicine: other
place purchased antimalaria medicine other private medical sector,1,1,Gana,s130n,place purchased antimalaria medicine: other private medical sector
place purchased antimalaria medicine other public sector,1,1,Gana,s130f,place purchased antimalaria medicine: other public sector
place purchased antimalaria medicine pharmacy,1,1,Gana,s130h,place purchased antimalaria medicine: pharmacy
place purchased antimalaria medicine private doctor,1,1,Gana,s130k,place purchased antimalaria medicine: private doctor
place purchased antimalaria medicine private hospital clinic,1,1,Gana,s130g,place purchased antimalaria medicine: private hospital/clinic
place purchased antimalaria medicine shop,1,1,Gana,s130o,place purchased antimalaria medicine: shop
place purchased antimalaria medicine traditional practitioner,1,1,Gana,s130p,place purchased antimalaria medicine: traditional practitioner
place rash started,1,1,Nigéria,a4120,Place rash started
place received injection,1,1,Senegal,s499d,place received injection
place received treatment church faith based,1,2,Gana,f1va1103n | f2va905n,place received treatment: church/faith based
place received treatment drug peddler,1,2,Gana,f1va1103q | f2va905q,place received treatment: drug peddler
place received treatment fp ppag clinic,1,2,Gana,f1va1103k | f2va905k,place received treatment: fp/ppag clinic
place received treatment government health center,1,2,Gana,f1va1103c | f2va905c,place received treatment: government health center
place received treatment government health post chps,1,2,Gana,f1va1103d | f2va905d,place received treatment: government health post/chps
place received treatment government hospital,1,2,Gana,f1va1103b | f2va905b,place received treatment: government hospital
place received treatment home,1,2,Gana,f1va1103a | f2va905a,place received treatment: home
place received treatment maternity home,1,2,Gana,f1va1103l | f2va905l,place received treatment: maternity home
place received treatment mobile clinic,1,4,Gana,f1va1103e | f1va1103j | f2va905e | f2va905j,place received treatment: mobile clinic
place received treatment other,1,2,Gana,f1va1103x | f2va905x,place received treatment: other
place received treatment other private medical,1,2,Gana,f1va1103m | f2va905m,place received treatment: other private medical
place received treatment other public,1,2,Gana,f1va1103f | f2va905f,place received treatment: other public
place received treatment pharmacy,1,2,Gana,f1va1103i | f2va905i,place received treatment: pharmacy
place received treatment private doctor,1,2,Gana,f1va1103h | f2va905h,place received treatment: private doctor
place received treatment private hospital clinic,1,2,Gana,f1va1103g | f2va905g,place received treatment: private hospital/clinic
place received treatment shop market,1,2,Gana,f1va1103o | f2va905o,place received treatment: shop/market
place received treatment traditional practitioner,1,2,Gana,f1va1103p | f2va905p,place received treatment: traditional practitioner
place residing,1,35,Moçambique,sh9b | sh9b_01 | sh9b_02 | sh9b_03 | sh9b_04 | sh9b_05 | sh9b_06 | sh9b_07 | sh9b_08 | sh9b_09 | sh9b_10 | sh9b_11 | sh9b_12 | sh9b_13 | sh9b_14 | sh9b_15 | sh9b_16 | sh9b_17 | sh9b_18 | sh9b_19 | sh9b_20 | sh9b_21 | sh9b_22 | sh9b_23 | sh9b_24 | sh9b_25 | sh9b_26 | sh9b_27 | sh9b_28 | sh9b_29 | sh9b_30 | sh9b_31 | sh9b_32 | sh9b_33 | sh9b_34,place residing
